iso_a3,year,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
ALB,2019,0.3189277648925781,0.0016597557114436,0.0011065038270315999,0.0005532518262043,0.6738799826125614,0.0033195108408104004,0.000553251884412
AUS,2000,0.00041676184628156666,0.0012502855000396,0.0008335236149529333,0.00041676184628156666,0.3231070102580513,0.0025005711164945332,0.004808422488470867
AUS,2003,0.00023953337222336668,0.3149680539111917,0.00047906664743393334,0.00023953337222336668,0.0004790667056416333,0.016688535203381035,0.00023953337222336668
AUS,2005,0.003879797691479099,1.0884680366958486,0.7166733759222548,0.07464576429920249,0.0077595949405798595,1.798021819884888,1.1105516695766704
AUS,2006,0.337293560616672,0.2916537243872879,0.0626546667190266,0.0015043480671009999,0.0030086954357100007,0.8616645764559503,0.44222044467460364
AUS,2007,0.3859521150588989,0.0715853543952106,0.32528550771530707,0.2124060988426208,0.0010602144757284,0.0031806437182237,0.0005301074706949
AUS,2008,0.0032629480992908003,1.886642927129287,0.1699841576628383,0.0032629475754218,0.082571227685548,1.8510128561174488,0.0032629473425912
AUS,2009,1.1494258291121306,1.7245446157695754,0.07734611742489458,0.004377609578243702,0.008755217424809484,2.2097444856772186,0.00437760948677456
AUS,2010,0.14097182181042925,0.0027278116516145337,0.0018185414567898999,0.0009092706022783333,0.001818541107543933,0.7039951762417328,0.48109216442874936
AUS,2011,0.1737523160991259,0.00259194438694965,0.3763614932249766,0.00086398149142035,0.00172796263359475,0.8216116952826267,0.12309058080427344
AUS,2012,0.34000356897595324,1.4207031952741085,0.4033891836355902,0.0044276566128243905,0.9622320411028336,0.21130020709242525,1.5579441107227465
AUS,2013,0.00203362229513,0.3900050931842995,0.4255967274657448,0.0020336227025835,0.0040672447066752,2.174230120552237,0.0020336223533376
AUS,2014,0.0054261827317529,0.6304358821944325,0.3630726042028976,1.170972377061844,0.9875869070237963,3.0197914145246596,0.8227146283315958
AUS,2015,4.218175601796247,2.09775660138361,0.012652715135896704,0.006326357476479384,0.19854923285726758,2.067355970866626,0.00632635759289456
AUS,2016,1.9761649585561827,0.987986000021919,0.05879135976041011,0.2598645947097489,0.014184984320308666,0.14997558829296898,0.21969912843390677
AUS,2017,0.5331017624994272,0.006158822487728584,1.6995672798608814,0.0020529406465355,0.004105881196058333,0.18062457234676188,0.9910553599960014
AUS,2018,0.0022522961022331,0.9191406193305733,0.16297443265793815,0.461692238645628,0.16882325188489591,1.4815863496740338,0.4035307642072438
AUS,2019,0.7031561305948774,3.270435235491909,0.07610686799452991,0.24017679290624214,2.0047643977956047,2.054088459548764,1.2917482802045661
AUS,2020,0.16236867714129982,0.13852900988034217,1.4024075672651326,0.0735220949320741,0.9912523084746981,0.5626806273862398,0.0025731000971667803
AUT,2000,0.956413209438324,0.0031804332975297,0.0021202885545789,0.0010601443937048,0.029804960940964402,0.006360865663736901,0.0010601443937048
AUT,2001,0.0004252938088029333,0.0012758831726386666,0.0008505877728263333,0.0004252939252182666,0.0008505874623854667,0.32908039648706694,0.0004252937699978333
AUT,2006,0.0009324982238467,0.8957989035407078,0.0018649964476933,0.0009324983111582,0.0018649964185895,1.0976735772273964,0.0009324982529505
AUT,2008,0.0004736666451208,0.0014209996443241499,0.4933686736039817,0.0004736668197438,0.0009473332902415999,0.00284199957968655,0.0004736666451208
AUT,2009,0.0010632189999644167,0.0031896570969060837,0.8184482864453456,0.0010632186119134165,0.0021264374178523336,0.006379310895378,0.0010632189029516667
AUT,2010,0.0003343256248626,0.0010029774275607,0.9953194293484555,0.0003343256830703,0.0006686511915176,0.0020059537782795996,0.0003343256539665
AUT,2011,0.0021949483198113002,0.27861480763143215,1.0569162483637529,0.0021949484459279,0.004389896309779033,0.9996528162543343,0.9893697440372005
AUT,2012,0.0008361167468440664,0.10176298382187553,0.06625845604382133,0.0008361167080389664,0.0016722332705587665,0.005016700073610683,0.8236174132713735
AUT,2013,0.001504830710473375,0.004514494794420525,0.9932979490986327,0.001504830710473375,0.0030096607370067004,0.9977897702192418,0.2483784315409138
AUT,2014,0.0010680639243218,0.9924486525123938,0.0635452994902151,0.001068064069841,0.0021361276158129,0.9386657300929069,0.0010680639825295
AUT,2016,0.00049635168397795,0.00148905505193385,0.4333018303150311,0.00049635168397795,0.0009927030769176,0.06272735720267504,0.00049635156756265
AUT,2017,0.03722481471818991,0.9376540062200671,0.32027803371643737,0.0029764602002353467,0.005952920144356933,1.0106734417121115,0.8138117253481009
AUT,2018,0.0032900325022637,0.0098700958769766,0.0065800638403742,0.0032900315709412,0.006580062210559699,0.9670996821951119,0.0032900315709412
AUT,2019,0.24561748244533577,1.0212863054392591,0.0031350887646631282,0.0015675446650544429,0.003135088864447657,0.009405265678651185,0.0015675450143004428
AUT,2020,0.0238955451059154,1.7007139753841325,0.19969602252240257,0.3683608380379154,0.020083476003491894,0.6149267560977012,0.07232335576554738
BEL,2003,0.0008686992223374001,0.2492541200481354,0.0017373985610901,0.2803115546703338,0.0017373985028824,0.4652221461292355,0.000868699455168
BEL,2005,0.0006514192791655,0.0019542574300428998,0.0013028384419157,0.0527401007711887,0.0013028385001234,0.003908516373485001,0.938140034675598
BEL,2006,0.0001230985362781,0.00036929557973047506,0.000246197028900475,0.12432919442653655,0.000246197087108125,0.12456291196576783,0.0001230985362781
BEL,2009,0.0016646183212287,0.004993854963686001,0.0033292368170802994,0.8650191692286169,0.0033292358275500995,1.1199993118061677,0.0016646180301903
BEL,2010,0.0008217251597670001,0.0024651788553452752,0.00164345061057235,0.0008217253925975748,0.001643450275878225,1.7417827238241441,0.0008217251597670001
BEL,2011,7.3030525527425e-05,0.0002190916056860875,0.021014679172367316,7.30305473553e-05,0.0001460610583308,0.1034010720613878,7.3030525527425e-05
BEL,2012,0.0007624136051163,0.0022872401168569,0.0015248266863636,0.0007624134304933,0.0015248268027789002,0.9923758624354377,0.0007624136051163
BEL,2013,0.615066767146345,0.011171249265316298,0.907920277473749,0.08402474087779381,0.007447499810950299,3.7296295971609634,0.14473984405049095
BEL,2014,0.08942710671496255,0.5264866160694508,0.00257841711863852,0.5328121533694987,0.00257841742519888,0.3339710666565219,0.245479499727177
BEL,2015,0.3719189780919501,0.004441598207146166,0.05009529643575643,0.0014805331108313667,0.002961065775404133,1.8643646696582432,0.03807123934772473
BEL,2016,0.7688297180575319,0.0081738126464182,0.06541651068255244,0.07013360285782236,0.5987418912991413,2.1983050777344024,0.2903994048538149
BEL,2017,0.0016077235923147501,0.09848920025009021,0.9322969969750069,0.05709024752529017,0.7932953656321236,0.15021451886665635,0.3003392797545529
BEL,2018,0.4032904864288864,0.2400089607690457,0.3287659428897308,0.4838891307590525,0.9754197718575597,1.36504095850978,0.7035846863291231
BEL,2019,2.2659540322728433,0.20740427691184465,0.09408574384066126,0.7900740283020283,0.5035218808001696,0.9250338215622035,1.273450094147674
BEL,2020,0.0005141871515661168,0.0015425613479841996,0.5756582123285625,0.0005141870739558666,0.0010283741285092667,0.16819287831700983,0.4192162658437155
BGR,2003,0.0029785183724015,0.0089355527888982,0.0059570351149886,0.955322265625,0.0059570351149886,0.017871106974780303,0.0029785183724015
BGR,2008,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
BGR,2020,0.00023606962058692,0.00070820900145916,0.00047213924117384,0.19645895957946774,0.0004721391946077199,0.00141641790978604,0.00023606962058692
BIH,2017,0.5221498012542725,0.31199270853539907,0.1584148273686877,0.0007442698115482,0.0014885399723424,0.004465618927497099,0.0007442699861712
BRA,2012,0.2383396625518799,0.0032349127577616004,0.0021566087380051,0.0010783042525872,0.0021566085051744,0.006469826446845899,0.7465640902519226
BRA,2016,0.23146448938415326,1.4449817206962812,0.18895976445896318,0.10070260559182809,0.07721793837521929,0.31568389200644187,0.0021006791584011193
BRA,2018,0.008473640230173766,0.2654192576689333,0.39726419141516084,0.0012758425436913334,0.0025516851843953667,0.8979719154303888,0.09371013046863169
BWA,2011,0.0005214916309341,0.1279519708477891,0.49357567291008314,0.0005214914563111,0.0010429830290376,0.37586487911175914,0.0005214916309341
CAN,2000,0.005224464694037868,1.638387843287394,0.45176132145570513,0.3305562928241363,0.010250520679012633,1.6457493825194716,2.251403455079223
CAN,2001,0.000440263771452,0.0013207914307713,0.00088052783394225,0.00044026467367075,0.0008805276011116499,0.4955973629839717,0.0004402637132443
CAN,2002,1.607653098530136,0.0155248582013874,2.5643953036051235,0.0051749531703532,0.0103499062824988,1.791726909752468,0.005174953723326
CAN,2003,0.9913165339967234,1.0018320460221721,0.630286926752887,0.5817910341138484,1.0048368925345121,1.630472661345264,1.1594638907408805
CAN,2004,0.34193182401941147,0.0035276224662081496,0.0023517480585723,0.5569059892732184,0.0023517479421568998,0.5761864117230283,0.01674467013799575
CAN,2005,2.2111775991157616,1.065169192804023,0.470781911397352,1.225035544997081,0.03079834117088375,3.2161975036491612,1.9808398975525054
CAN,2006,0.24393620216869738,0.813891496392898,0.1105410120217126,0.0030813533230683006,0.006162705365568101,2.3013228593044905,0.5210641920566556
CAN,2008,1.1654929848271423,0.01325087824952701,0.8997903679322914,0.0660025376826523,0.21934794674161767,0.4991259337810323,2.0369892882765273
CAN,2009,0.30433675306267055,2.460738256389352,2.5185796504471596,0.2643804072285998,0.360742757843884,2.163812894393532,2.0940760906281266
CAN,2010,0.34698767731537195,0.46752375254152484,0.8322455850845601,0.02606143801073937,0.003149463455857664,0.698647787460746,0.001574732346593141
CAN,2011,1.469745224314032,2.8482626069370385,1.251993928943106,0.6392229944030986,0.009482783584167213,1.3305659355918602,0.09358354709859511
CAN,2012,1.8253073996558666,1.716843257958437,0.7927915520131734,0.3293169268615501,0.8213800177972486,1.994317333814007,1.4533768224010903
CAN,2013,2.6467700013367,1.5716189570627934,3.8233951338023546,2.393664407833906,0.020715033224161662,2.1369307645742044,0.23190588875052773
CAN,2014,1.2983706824597903,1.7374997622042425,0.09409756095847076,0.1655834850389509,0.00498590475181088,0.1001312145497639,0.04933140733046444
CAN,2015,1.6871423736142572,0.854618717902449,1.6108910194223938,1.1893465933625562,1.1313040306170767,4.5162665124697075,2.9390022513481586
CAN,2016,5.507637426581156,3.480978685502969,2.7451311969586323,0.4166955973700763,3.1404120962348916,2.8182090612302932,7.024269418096324
CAN,2017,1.3481043318337809,2.868635234004439,2.5258647740289137,0.023541224525459238,0.8001902409905409,1.2827679130257006,2.1175630821232483
CAN,2018,1.2655132244641816,1.1709352778125315,0.4140391090865397,1.0980591555950618,0.2548251565264455,2.1313707281369707,0.08192391005771521
CAN,2019,2.7647437527405723,2.6769622731349583,3.062344404148115,1.8738994039401102,0.7423067168392214,2.983091219942154,1.8942714290743292
CAN,2020,1.993182488688035,0.19141842708825849,0.8211670461547323,0.00221519248249606,0.004430384986334907,0.5224383678510383,0.998481431854695
CHE,2005,0.0007274441304616,0.0021823325078001,0.0014548879116772,0.000727443897631,0.0014548878534695999,0.6735676177195271,0.3198853731155395
CHE,2009,0.3724309206008911,0.00275877950480195,0.0018391871126368,0.00091959367273375,0.1156143374391831,0.0055175607558337995,0.0009195934399031
CHE,2010,0.0021781186806037003,0.28449309826828495,0.9067879094509405,1.0321756975608878,0.3381277155713176,0.12532444135285814,0.310913064109627
CHE,2011,0.00040101096965366664,0.0012030330641815334,0.0008020219781124665,0.2094847559928894,0.0008020218616972,0.45357280740669603,0.00040101096965366664
CHE,2013,0.0017308907505744335,0.005192671902477433,0.0034617814429412667,0.0017308909640025333,0.33025604439899303,1.0025683914039587,0.9883927357926343
CHE,2014,0.0012446798500604,0.0037340390554161,0.0024893594381864,0.867155068932334,0.0024893590889402996,1.1216428516199806,0.0012446797918528
CHE,2015,0.9837778976070694,1.2398662749910723,0.456835440068971,0.0028704842552539998,0.0057409675791854995,0.41473727853735787,1.396171591419261
CHE,2016,0.5624634274960647,0.2428271721146291,0.7017579291520322,1.6217785289093927,1.032092022792009,1.7305458659927027,1.3585352893181453
CHE,2017,0.005281987323541749,0.36631018233310775,1.6905427212477655,0.7989005683921272,0.572008749644737,1.7047929803666169,2.612162834229821
CHE,2018,0.4748934780173133,0.11668680948237563,0.004473206243063404,1.14035619090654,0.0044732047322513565,3.267991558389297,0.002236602451820186
CHE,2019,1.1742984176817113,0.31306401692563574,0.39697285021247747,0.8058680834947152,0.5540530666476111,2.9489574908366185,0.5567859570292055
CHE,2020,0.3631578961406679,0.13390741186837324,0.04228612111182873,0.0011489871152054333,0.0022979737259445003,1.789385995847017,0.0011489868823748
CHL,2015,0.0002767472178675,0.12905641473480495,0.0005534944939427,0.1016028672456741,0.08638356911251314,0.1818501497327814,0.00027674724697135
CHL,2016,0.2173736809985712,0.09385804348858062,0.16150412393035352,0.00065717026591296,0.303470849210862,0.32247895385371494,0.0006571701029315101
CHN,2010,0.00041677843546494007,0.0012503354460931802,0.5941651216708125,0.00041677854023867994,0.0008335568360052599,0.00250067075248794,0.00041677843546494007
CHN,2011,0.00104502064641555,0.0031350625213232997,0.6965018504997714,0.0010450209374539,0.2959098211140371,0.5013182354741726,0.0010450207919347
CHN,2012,0.00195923502469659,0.2124225264939009,0.4897236631688425,0.0019592347962314803,0.046077535163203405,1.683617580936697,0.21424019407568246
CHN,2013,0.0014701987383886502,0.421258158443379,0.24020772022777231,0.0014701990148750003,0.0029403974331216,1.831183145201066,0.0014701985928695
CHN,2014,0.0003655665786936,0.0010966997651847,0.0007311331864911,0.0003655664913821,0.0007311329827642,0.9522603118675755,0.0444496162235736
CHN,2016,0.05033287957776317,0.08089763199677641,0.10994162254501114,0.0031923346919936605,0.996381770924199,2.156061368645168,0.0031923334929159003
CHN,2017,0.0011423834235755798,0.43701220516377337,0.00228476855263559,0.0011423837437177502,0.0022847671309134195,1.7049911404406883,0.0011423833770094198
CHN,2018,0.0032790940022094,1.2216019945626606,0.05796010830090308,0.18208472020341984,0.006558185705215901,3.055979373923036,0.9725365769700145
CHN,2019,0.5595623741149514,0.3821881347879142,1.3286964264261765,0.0024151513304482173,0.061995913002950036,1.8136472557186296,0.018161503297354133
CHN,2020,1.1220013453489328,0.5713774348453914,1.6189690039163298,1.2022977582974512,0.16475800257564155,1.5169196850270943,0.003676699777133353
COL,2016,0.0005684916395694,0.0017054772470145,0.9920411556959151,0.0005684916395694,0.0011369835701771,0.0034109500702469,0.0005684915813617
CYP,2014,0.0011848680442199,0.14268704730784493,0.0131200980977153,0.5154938963241875,0.0023697360302321,1.3239594351616688,0.0011848677531814998
CYP,2015,0.0009062571334652,0.9882186615141109,0.0018125146161764001,0.0009062571916729,0.0018125140340998001,0.005437542218714699,0.0009062570170499
CYP,2020,0.00026056979550046665,0.0007817094641116001,0.0005211396686111334,0.0002605698537081333,0.10770774692840246,0.5568743622279725,0.00026056979550046665
CZE,2006,0.0008118846453726,0.0024356535286640998,0.9886336419731377,0.0008118841797113,0.0016237687086686,0.004871305718552,0.0008118843543343
CZE,2013,0.000195400134543875,0.0005862003308720249,0.00039080019632817503,0.000195400134543875,0.00039080022543199996,0.001172400807263225,0.24706900119781494
CZE,2015,0.00027183489874005,0.16598868469009173,0.0005436698265839,0.00027183484053235,0.33102113791392185,0.0016310087521559501,0.00027183489874005
CZE,2017,8.670455177447143e-05,0.14172998711001125,0.0001734091118643143,8.670454345908572e-05,0.00017340906197204291,0.0005202271692853713,8.670454345908572e-05
CZE,2018,4.858173067784444e-05,0.00014574523083863333,0.11043096644829752,4.858172421032222e-05,9.716342255057778e-05,0.0002914902741192778,4.858171127528889e-05
DEU,2000,0.4572902321815491,0.0010909849079325002,0.0007273233204613001,0.0003636616747826,0.0007273231458383999,0.0021819698449687,0.5376184582710266
DEU,2001,1.7378553893999198,0.011787830293177719,1.2737239877344106,0.07351188778411576,0.6022676214459349,0.16867701072478558,0.3321762974606824
DEU,2003,0.0009873147355392,0.0029619437991639996,0.22346957374247717,0.00098731461912385,0.7700603188714011,0.5005462122207968,0.0009873145609162
DEU,2004,2.2522691393387504,0.1266451714327548,0.22012361019733298,1.4562553289288185,0.1940399603336112,2.0308721566689183,0.2197946188680358
DEU,2005,0.1502933900337662,0.7564987413934421,0.8669619806169061,0.6706068859493823,1.235849311749916,2.7859942189534173,2.033795454131905
DEU,2006,0.3458666979568078,0.28800235572270994,0.7267443473101592,0.37847126481938165,0.0078871397417968,1.4629593717399978,0.29006887017749244
DEU,2007,0.5787253330694507,1.3347955596167596,0.6093648173613468,0.21234777517383907,0.0065886692493218,0.9471163567970492,0.911061398859601
DEU,2008,0.5383973265804038,0.15206459583714524,0.20709149428876072,1.2876617380146247,0.49785799482682075,1.1015310787091326,0.8820624694538612
DEU,2009,1.1333571556950282,2.2594314889767144,0.5758437500580449,0.026698865143186656,0.3277474714183791,2.8750979914804407,0.26545970485506853
DEU,2010,0.0008098674006759999,0.40250109726912325,0.09396807226585215,0.0008098674006759999,0.49624202816630714,0.004859204607782551,0.00080986740067595
DEU,2011,0.00157351811399805,1.1556567199960612,0.26236829860967437,0.3304970855990957,0.003147035828857957,0.009441107378473715,0.16588765362394034
DEU,2012,0.1277722505702208,1.6151471564405546,2.1934259241107297,0.2851241591333138,0.9913130149851588,2.18631659956639,0.334234164013469
DEU,2013,0.8904939347121394,2.507853517677479,1.0674107943971949,0.7172704836921182,0.6116682782521814,1.277765380449029,0.38587087016154914
DEU,2014,0.16036865900969108,1.0688222119875714,0.6925858318689276,1.751512826723046,0.008720851945690283,0.9482696490595103,0.1697199244867076
DEU,2015,1.1995296139464093,2.004130890623976,2.1754177824652285,0.00828698410574924,0.01657396481217086,2.462017401511547,0.9007100008583314
DEU,2016,1.716788079869279,1.2107547674316987,2.2235532094710613,1.2083358217477023,0.021458559000442263,3.091792179476412,1.5296983352679359
DEU,2017,1.7043238137909182,4.508901411756163,3.711953398610403,1.9694217599377264,0.6166445540108544,8.022902642270466,2.150773053435171
DEU,2018,2.006152061276629,1.132518211240593,2.913274906795574,2.300945448724734,0.029194259269083627,2.156174891573346,4.767295916299593
DEU,2019,3.9114820024904997,4.8961097712228,1.2513922637219,3.3660580705536716,1.3278523433528033,4.160061692282515,0.3049011595416914
DEU,2020,0.12199626826719964,2.588857091992395,1.4417312989263635,1.063336961052846,0.7764808800304303,2.018743090283045,0.005521118204341863
DNK,2005,0.0002157090697437402,0.09786477650050072,0.00043141811620442004,0.062162077426910406,0.0004314180230721599,0.038678892841562604,0.0002157090697437402
DNK,2013,0.0009064745972864,0.0027194234426133,0.9083716939785519,0.0009064744226634,0.0018129488453268,0.08437654870795058,0.0009064744808711
DNK,2016,0.0005533713265322,0.0016601141542194001,0.9922528266906738,0.0005533715011551,0.0011067427694796,0.0033202280174006,0.0005533713847398
DNK,2017,0.0013210112228989,0.0010904868831857,0.8010999228863511,0.0003634956665337,0.000726991216652,0.1950345912482588,0.0003634956956375
DNK,2019,0.0004402736958581,0.9942764719598925,0.0008805474208201001,0.0004402736958581,0.0008805487013886001,0.0026416418259028,0.0004402735794428
DNK,2020,1.0233338870108126,0.11228311165274726,0.12224362699780598,0.2702310251188464,0.0017441044115304,0.3359588307697164,0.0008720523619557268
DZA,2017,0.00017083649678773332,0.0005125094515581,0.00034167299357546664,0.00017083653559286666,0.00034167299357546664,0.33162497296386073,0.0001708364773852
ECU,2016,0.00011687872465698001,0.00035063613904637997,0.053630351996980574,0.00011687873629852,0.03878846166189758,0.10687991671729828,0.00011687870137392
EGY,2009,0.0002923322608694,0.00087699692812735,0.0005846646672580001,0.495615005493164,0.000584664492635,0.001753993477905,0.0002923322608694
EGY,2020,0.0001335212873527667,0.0004005638644836,0.37352041917620227,0.00013352128250211667,0.0002670425456016917,0.04207806666333137,0.000133521258248925
ESP,2000,0.0017201972659676666,0.0684562607978779,0.003440395152817033,0.9175695838639512,0.3257138809810082,0.010321186544994133,0.006111857908156966
ESP,2001,0.4593074917793274,0.11365401570219531,0.0010168161243199,0.0005084081203676,0.0010168160079046,0.0030504480237138,0.4214460253715515
ESP,2002,0.00016543286619706665,0.0004962986373963,0.0003308657711992333,0.17694520950317383,0.00033086569358903333,0.15489921063029508,0.00016543284679450002
ESP,2004,0.00029229428037065,0.000876882841112,0.0989458119147457,0.04086848720908165,0.0005845885607413,0.3096120452100875,0.0488198772072792
ESP,2005,0.00010875475127248,0.03263774084625764,0.0002175095723941601,0.00010875477455555999,0.00021750947926189992,0.00065252851927644,0.1660572052001952
ESP,2006,0.0019430115935391002,0.0058290356537324005,0.0038860231288706,0.7691524475812912,0.0038860235363243,1.2133604388218366,0.0019430115935391002
ESP,2009,0.0004701109137386,0.2397837282624095,0.0009402216528541,0.0004701109137386,0.2330355434678494,0.5248301536194047,0.0004701109137386
ESP,2011,0.08014585794363582,0.252432490673123,0.44117100050465935,0.0004028416199919444,0.0008056831494387001,0.0024170493254332447,0.00040284162645949997
ESP,2012,0.861711253489678,0.0139327763851415,0.5626821279292922,0.9950249890874449,0.0092885163806684,2.273805202062551,0.6168885373044759
ESP,2013,0.04955135833782439,0.31377418731766094,0.33938585765815,0.0020485088636631138,0.30945408967866844,1.6170708374605354,0.00204850882097752
ESP,2014,0.004561912908684301,0.2970391643466422,0.8189589671674181,0.994250086834654,0.18705061415675986,1.8235640205675727,0.3745752816321328
ESP,2015,0.00240696212858878,0.7807593939884091,0.417854919697856,0.9928791198937683,0.0048139237042048606,1.5988787427428166,0.002406961796804961
ESP,2016,0.0016071270850562748,0.07995363598456566,1.8589041302717912,0.3896980525557107,0.07623083431584116,0.5086657273156251,0.0016071267843167751
ESP,2017,0.5262518325544076,1.4147804281965357,1.7995832211308875,0.3211218541036938,1.3002737729620997,2.310135620457001,0.5778532012191134
